id,category_id,slug,name,image,small_description,quantity,description,original_price,selling_price,status,trending,tag,meta_title,meta_keywords,meta_description
943,7,product-943,Product 943,product_943.jpg,Small desc for product 943,24,Long description for product 943,46.6,311.7,0,0,Sale,Meta Title Product 943,"keyword943, product",Meta description for product 943
944,10,product-944,Product 944,product_944.jpg,Small desc for product 944,28,Long description for product 944,763.4,681.44,1,1,Sale,Meta Title Product 944,"keyword944, product",Meta description for product 944
945,3,product-945,Product 945,product_945.jpg,Small desc for product 945,42,Long description for product 945,184.93,296.25,1,0,Popular,Meta Title Product 945,"keyword945, product",Meta description for product 945
946,2,product-946,Product 946,product_946.jpg,Small desc for product 946,16,Long description for product 946,750.66,576.64,1,1,Sale,Meta Title Product 946,"keyword946, product",Meta description for product 946
947,2,product-947,Product 947,product_947.jpg,Small desc for product 947,80,Long description for product 947,627.75,386.5,0,1,Popular,Meta Title Product 947,"keyword947, product",Meta description for product 947
948,5,product-948,Product 948,product_948.jpg,Small desc for product 948,31,Long description for product 948,13.0,354.41,0,0,Sale,Meta Title Product 948,"keyword948, product",Meta description for product 948
949,5,product-949,Product 949,product_949.jpg,Small desc for product 949,5,Long description for product 949,251.38,829.78,1,0,New,Meta Title Product 949,"keyword949, product",Meta description for product 949
950,1,product-950,Product 950,product_950.jpg,Small desc for product 950,59,Long description for product 950,828.33,278.88,0,1,Sale,Meta Title Product 950,"keyword950, product",Meta description for product 950
951,1,product-951,Product 951,product_951.jpg,Small desc for product 951,67,Long description for product 951,492.9,670.47,1,0,New,Meta Title Product 951,"keyword951, product",Meta description for product 951
952,9,product-952,Product 952,product_952.jpg,Small desc for product 952,18,Long description for product 952,413.39,70.67,0,1,New,Meta Title Product 952,"keyword952, product",Meta description for product 952
953,4,product-953,Product 953,product_953.jpg,Small desc for product 953,84,Long description for product 953,709.84,614.41,1,0,Sale,Meta Title Product 953,"keyword953, product",Meta description for product 953
954,1,product-954,Product 954,product_954.jpg,Small desc for product 954,19,Long description for product 954,20.41,581.02,1,0,Sale,Meta Title Product 954,"keyword954, product",Meta description for product 954
955,9,product-955,Product 955,product_955.jpg,Small desc for product 955,62,Long description for product 955,775.84,468.29,0,0,Sale,Meta Title Product 955,"keyword955, product",Meta description for product 955
956,7,product-956,Product 956,product_956.jpg,Small desc for product 956,32,Long description for product 956,528.88,389.57,1,1,New,Meta Title Product 956,"keyword956, product",Meta description for product 956
957,8,product-957,Product 957,product_957.jpg,Small desc for product 957,70,Long description for product 957,507.12,393.32,0,1,Popular,Meta Title Product 957,"keyword957, product",Meta description for product 957
958,10,product-958,Product 958,product_958.jpg,Small desc for product 958,18,Long description for product 958,440.79,518.5,0,1,Sale,Meta Title Product 958,"keyword958, product",Meta description for product 958
959,8,product-959,Product 959,product_959.jpg,Small desc for product 959,33,Long description for product 959,726.66,539.82,1,1,Sale,Meta Title Product 959,"keyword959, product",Meta description for product 959
960,4,product-960,Product 960,product_960.jpg,Small desc for product 960,66,Long description for product 960,475.0,691.23,0,0,New,Meta Title Product 960,"keyword960, product",Meta description for product 960
961,1,product-961,Product 961,product_961.jpg,Small desc for product 961,93,Long description for product 961,297.7,9.47,1,1,Popular,Meta Title Product 961,"keyword961, product",Meta description for product 961
962,9,product-962,Product 962,product_962.jpg,Small desc for product 962,35,Long description for product 962,876.27,62.79,0,1,Sale,Meta Title Product 962,"keyword962, product",Meta description for product 962
963,5,product-963,Product 963,product_963.jpg,Small desc for product 963,31,Long description for product 963,478.79,601.84,0,1,New,Meta Title Product 963,"keyword963, product",Meta description for product 963
964,9,product-964,Product 964,product_964.jpg,Small desc for product 964,68,Long description for product 964,926.19,623.6,0,1,Popular,Meta Title Product 964,"keyword964, product",Meta description for product 964
965,10,product-965,Product 965,product_965.jpg,Small desc for product 965,69,Long description for product 965,846.31,425.46,0,1,Popular,Meta Title Product 965,"keyword965, product",Meta description for product 965
966,8,product-966,Product 966,product_966.jpg,Small desc for product 966,65,Long description for product 966,882.55,777.74,1,1,Popular,Meta Title Product 966,"keyword966, product",Meta description for product 966
967,4,product-967,Product 967,product_967.jpg,Small desc for product 967,1,Long description for product 967,797.35,80.7,0,1,Sale,Meta Title Product 967,"keyword967, product",Meta description for product 967
968,3,product-968,Product 968,product_968.jpg,Small desc for product 968,8,Long description for product 968,855.95,632.04,0,1,Sale,Meta Title Product 968,"keyword968, product",Meta description for product 968
969,8,product-969,Product 969,product_969.jpg,Small desc for product 969,71,Long description for product 969,243.79,409.65,1,0,Sale,Meta Title Product 969,"keyword969, product",Meta description for product 969
970,5,product-970,Product 970,product_970.jpg,Small desc for product 970,22,Long description for product 970,366.19,756.83,0,0,New,Meta Title Product 970,"keyword970, product",Meta description for product 970
971,10,product-971,Product 971,product_971.jpg,Small desc for product 971,61,Long description for product 971,666.91,306.33,1,0,New,Meta Title Product 971,"keyword971, product",Meta description for product 971
972,1,product-972,Product 972,product_972.jpg,Small desc for product 972,86,Long description for product 972,353.49,437.93,1,1,Sale,Meta Title Product 972,"keyword972, product",Meta description for product 972
973,4,product-973,Product 973,product_973.jpg,Small desc for product 973,57,Long description for product 973,44.81,341.91,0,0,Sale,Meta Title Product 973,"keyword973, product",Meta description for product 973
974,4,product-974,Product 974,product_974.jpg,Small desc for product 974,25,Long description for product 974,679.47,218.77,1,1,New,Meta Title Product 974,"keyword974, product",Meta description for product 974
975,3,product-975,Product 975,product_975.jpg,Small desc for product 975,14,Long description for product 975,943.36,750.44,1,0,Sale,Meta Title Product 975,"keyword975, product",Meta description for product 975
976,10,product-976,Product 976,product_976.jpg,Small desc for product 976,77,Long description for product 976,328.5,626.05,1,1,New,Meta Title Product 976,"keyword976, product",Meta description for product 976
977,3,product-977,Product 977,product_977.jpg,Small desc for product 977,26,Long description for product 977,355.08,561.33,0,1,Popular,Meta Title Product 977,"keyword977, product",Meta description for product 977
978,2,product-978,Product 978,product_978.jpg,Small desc for product 978,51,Long description for product 978,749.79,589.14,1,1,Popular,Meta Title Product 978,"keyword978, product",Meta description for product 978
979,7,product-979,Product 979,product_979.jpg,Small desc for product 979,55,Long description for product 979,201.55,577.33,1,0,New,Meta Title Product 979,"keyword979, product",Meta description for product 979
980,10,product-980,Product 980,product_980.jpg,Small desc for product 980,28,Long description for product 980,444.19,849.64,1,1,New,Meta Title Product 980,"keyword980, product",Meta description for product 980
981,4,product-981,Product 981,product_981.jpg,Small desc for product 981,42,Long description for product 981,731.73,204.01,0,0,New,Meta Title Product 981,"keyword981, product",Meta description for product 981
982,1,product-982,Product 982,product_982.jpg,Small desc for product 982,25,Long description for product 982,669.55,496.67,0,0,New,Meta Title Product 982,"keyword982, product",Meta description for product 982
983,6,product-983,Product 983,product_983.jpg,Small desc for product 983,9,Long description for product 983,796.06,567.08,0,1,Popular,Meta Title Product 983,"keyword983, product",Meta description for product 983
984,10,product-984,Product 984,product_984.jpg,Small desc for product 984,28,Long description for product 984,654.12,238.52,1,1,Popular,Meta Title Product 984,"keyword984, product",Meta description for product 984
985,4,product-985,Product 985,product_985.jpg,Small desc for product 985,72,Long description for product 985,494.49,607.59,1,1,New,Meta Title Product 985,"keyword985, product",Meta description for product 985
986,7,product-986,Product 986,product_986.jpg,Small desc for product 986,4,Long description for product 986,250.16,413.81,0,0,New,Meta Title Product 986,"keyword986, product",Meta description for product 986
987,7,product-987,Product 987,product_987.jpg,Small desc for product 987,72,Long description for product 987,360.32,558.77,0,1,New,Meta Title Product 987,"keyword987, product",Meta description for product 987
